Date,Demand Partner,Integration Type,Deal Name or Line Item Name,Deal ID,Interactions,Bidding Interactions,eCPM,Impressions,Total Revenue
"2024-04-25","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",466,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",466,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",466,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",466,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","a9","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",460,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","a9","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",460,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","a9","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",460,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","verve","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",460,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","a9","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",460,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","verve","IN-DSP=SS-Kinesso (Haryana) - Video","575255e3-ab72-a21b-2d16-771b7f4e8fa2",460,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",460,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","verve","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",460,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","a9","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",460,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","verve","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Video","c320bd3b-5dec-a403-10f0-651dcf6925ef",460,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","a9","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",460,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Karnataka) - Video","94defa21-03b7-e0aa-3bc1-ccabe8bed7bc",460,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","a9","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",460,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","verve","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",460,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","bigo","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",460,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","bigo","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",460,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","bigo","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",460,0,NAN,0,0
"2024-04-22","Bidswitch OpenRTB","verve","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Video","53503eca-e54d-b3ac-9421-c1c008f3992a",460,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","bigo","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",460,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","bigo","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",460,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","a9","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",460,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","bigo","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",460,0,NAN,0,0
"2024-04-15","Bidswitch OpenRTB","a9","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",460,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","bigo","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",460,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","bigo","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",460,0,NAN,0,0
"2024-04-28","Bidswitch OpenRTB","bigo","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",460,0,NAN,0,0
"2024-05-09","Bidswitch OpenRTB","medialab","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",460,0,NAN,0,0
"2024-05-13","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",460,0,NAN,0,0
"2024-05-13","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",460,0,NAN,0,0
"2024-05-07","Bidswitch OpenRTB","levelplay","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",458,0,NAN,0,0
"2024-05-08","Bidswitch OpenRTB","ortb25","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",449,0,NAN,0,0
"2024-05-11","Bidswitch OpenRTB","SMAATO_BIDDING","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",446,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","ironsource","IN-DSP=SS-Kinesso (Haryana) - Video","575255e3-ab72-a21b-2d16-771b7f4e8fa2",440,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",440,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",440,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",440,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Karnataka) - Video","94defa21-03b7-e0aa-3bc1-ccabe8bed7bc",440,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","SOMA API","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",440,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",440,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",440,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",440,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",440,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","SOMA API","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",440,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","SOMA API","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",440,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Video","53503eca-e54d-b3ac-9421-c1c008f3992a",440,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","SOMA API","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",440,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",440,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","bigo","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",440,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","bigo","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",440,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","bigo","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",440,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","bigo","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",440,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","bigo","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",440,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","bigo","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",440,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","bigo","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",440,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","bigo","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",440,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","bigo","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",440,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Video","c320bd3b-5dec-a403-10f0-651dcf6925ef",440,0,NAN,0,0
"2024-05-11","Bidswitch OpenRTB","bigo","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",438,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Video","53503eca-e54d-b3ac-9421-c1c008f3992a",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","meitu","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","ironsource","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","ironsource","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Video","c320bd3b-5dec-a403-10f0-651dcf6925ef",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","ironsource","IN-DSP-SS-Kinesso (Karnataka) - Video","94defa21-03b7-e0aa-3bc1-ccabe8bed7bc",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","meitu","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","meitu","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","meitu","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","meitu","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","meitu","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","ironsource","IN-DSP=SS-Kinesso (Haryana) - Video","575255e3-ab72-a21b-2d16-771b7f4e8fa2",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","meitu","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","meitu","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",420,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","meitu","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",420,0,NAN,0,0
"2024-05-07","Bidswitch OpenRTB","medialab","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",420,0,NAN,0,0
"2024-05-10","Bidswitch OpenRTB","ortb25","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",416,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","prebid","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",413,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","prebid","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",413,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","prebid","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",413,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","prebid","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",413,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","prebid","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",413,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","prebid","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",413,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","prebid","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",413,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","prebid","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",413,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","meitu","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",405,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","meitu","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",405,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","meitu","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",405,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","meitu","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",405,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","meitu","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",405,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","meitu","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",405,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","meitu","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",405,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","meitu","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",405,0,NAN,0,0
"2024-05-01","Bidswitch OpenRTB","meitu","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",405,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","displayio","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",400,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","displayio","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",400,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","displayio","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",400,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","displayio","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",400,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","displayio","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",400,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","meitu","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",400,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","displayio","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",400,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","meitu","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",400,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","displayio","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",400,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","meitu","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",400,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","meitu","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",400,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","meitu","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",400,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","meitu","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",400,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","meitu","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",400,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","meitu","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",400,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","bigo","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",400,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","bigo","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",400,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","bigo","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",400,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","bigo","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",400,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","bigo","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",400,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","bigo","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",400,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","bigo","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",400,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","bigo","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",400,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Video","53503eca-e54d-b3ac-9421-c1c008f3992a",400,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",400,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","displayio","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",400,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-DSP=SS-Kinesso (Haryana) - Video","575255e3-ab72-a21b-2d16-771b7f4e8fa2",400,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",400,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Video","cb82f34a-5313-44fc-3df8-9fa8d0e02882",400,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Video","c320bd3b-5dec-a403-10f0-651dcf6925ef",400,0,NAN,0,0
"2024-04-23","Bidswitch OpenRTB","displayio","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",400,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-DSP-SS-Kinesso (Karnataka) - Video","94defa21-03b7-e0aa-3bc1-ccabe8bed7bc",400,0,NAN,0,0
"2024-04-29","Bidswitch OpenRTB","bigo","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",400,0,NAN,0,0
"2024-05-02","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",400,0,NAN,0,0
"2024-05-03","Bidswitch OpenRTB","bigo","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",400,0,NAN,0,0
"2024-04-25","Bidswitch OpenRTB","meitu","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",400,0,NAN,0,0
"2024-05-09","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",391,0,NAN,0,0
"2024-05-09","Bidswitch OpenRTB","SMAATO_NATIVE_BIDDING","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",391,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","sdkios","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Display","4bc69435-3db1-ffd3-2760-5bce06ded216",385,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","sdkios","IN-DSP-SS-IA - Display","372715b9-c4ee-ca9a-a293-a5ea1aaf49a0",385,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","sdkios","IN-DSP-SS-IA (Karnataka) - Display","9ac8b714-468a-4099-4f5c-e938a9694ed3",385,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","sdkios","IN-DSP-SS-IA-Haryana - Display","31217d15-f08f-cc08-fdd6-520ea83e3883",385,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","sdkios","IN-DSP=SS-Kinesso (Haryana) - Display","91076814-6f5f-2b91-2e10-e449acfad20e",385,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","sdkios","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",385,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","sdkios","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Haryana - Display","35a1603b-2d58-2e90-7576-fdfa866f92a3",385,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","sdkios","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Maharashtra - Display","321afe3c-f9ed-29af-7945-a21358cb6ca5",385,0,NAN,0,0
"2024-04-19","Bidswitch OpenRTB","sdkios","IN-DSP-SS-Kinesso (Karnataka) - Display","6774ea4e-337a-f82a-c9d1-cc711c3a5b49",385,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","SMAATO_BIDDING","IN-SS-REPRISE MEDIA INDIA PRIVATE LIMITED - Karnataka - Video","53503eca-e54d-b3ac-9421-c1c008f3992a",380,0,NAN,0,0
"2024-04-21","Bidswitch OpenRTB","SMAATO_BIDDING","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",380,0,NAN,0,0
